Unnamed: 0,verse_id,score,text,verse_text,prediction,correction,length_disparity
25092,John 9.17 (ODRV),0.9271397590637208,That there Are Angels.,"They say therfore to the blind againe: Thou, what saiest thou of him that opened thine eyes? And he said: That he is a Prophet.",False,,True
25110,John 9.17 (ODRV),0.9241925477981568,That there Are Devils.,"They say therfore to the blind againe: Thou, what saiest thou of him that opened thine eyes? And he said: That he is a Prophet.",False,,True
5739,Galatians 6.15 (Tyndale),0.9453030228614808,A true spiritual life.,For in Christ Iesu nether circucision avayleth eny thinge at all nor vncircumcision: but a new creature.,False,,True
70869,Psalms 60.1 (Vulgate),0.9368119239807128,Aug. Confutation 6. 6.,In finem. In hymnis David.,False,,False
117906,1 Corinthians 15.9 (AKJV),0.9439030289649964,Dignity of the Church.,"For I am the least of the Apostles, that am not meet to be called an Apostle because I persecuted &thorn; Church of God.",False,,True
208995,Psalms 60.1 (Vulgate),0.93551367521286,"De virginibus, lib. 1.",In finem. In hymnis David.,False,,False
209198,John 1.36 (Wycliffe),0.9430670738220216,The ground of grounds.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
27258,Deuteronomy 1.5 (Vulgate),0.945492684841156,Inter pontē & fontem.,"trans Jordanem in terra Moab. Coepitque Moyses explanare legem, et dicere:",False,,True
27262,Psalms 60.1 (Vulgate),0.9507374167442322,Hieron. in Ezekiel 46.,In finem. In hymnis David.,False,,False
57915,Genesis 46.23 (ODRV),0.9223184585571288,Heresbach. de re rust.,The sonnes of Dan: Husim.,False,,False
117959,John 1.36 (Wycliffe),0.9340811371803284,The Defects of giving.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
153321,Psalms 60.1 (Vulgate),0.944989025592804,Chrysostom in Hom. 61.,In finem. In hymnis David.,False,,False
111600,Proverbs 14.8 (Douay-Rheims),0.9262751936912536,L. 2. the Considerate.,The wisdom of a. discreet man is to understand his way: and the imprudence of fools erreth.,False,,True
192493,Psalms 60.1 (Vulgate),0.926212191581726,Vide Mercer. in locum.,In finem. In hymnis David.,False,,False
71056,Revelation 9.19 (Vulgate),0.92393559217453,Distinct. 40. Si Papa.,"Potestas enim equorum in ore eorum est, et in caudis eorum, nam caudae eorum similes serpentibus, habentes capita: et in his nocent.",False,,True
71208,Acts 15.23 (ODRV),0.934324324131012,LORD in great letters.,"writing by their hands. The Apostles and Ancients, the Brethren, to the Brethren of the Gentils that are at Antioche and in Syria and Cilicia, greeting.",False,,True
111703,Psalms 60.1 (Vulgate),0.9444110989570618,Apud Aug. Epistle. 92.,In finem. In hymnis David.,False,,False
111717,Genesis 45.4 (Vulgate),0.922930121421814,Paulinus in vita Ambos,"Ad quos ille clementer: Accedite, inquit, ad me. Et cum accessissent prope: Ego sum, ait, Joseph, frater vester, quem vendidistis in AEgyptum.",True,,True
154219,Psalms 60.1 (Vulgate),0.9416321516036988,Aug. in Quodam Sermon:,In finem. In hymnis David.,False,,False
117979,John 1.36 (Wycliffe),0.9353823065757751,The distance of Place.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
118057,Ecclesiasticus 1.1 (AKJV) - 5,0.9227938652038574,"The New-Man, page. 48.",Also his Prayer and Song.,False,,False
147909,Zechariah 12.12 (Douay-Rheims),0.9310197830200196,3. Masters of Families,"And the land shall mourn: families and families apart: the families of the house of David apart, and their women apart:",True,,True
147921,Numbers 22.12 (Douay-Rheims),0.9203312397003174,Reason of three sorts.,"And God said to Balaam: Thou shalt not go with them, nor shalt thou curse the people: because it is blessed.",False,,True
56594,Numbers 13.27 (AKJV) - 1,0.931576371192932,Fruit of this Thought.,and this is the fruit of it.,True,,False
147400,Hosea 6.10 (Geneva),0.942468762397766,Israel knows more God.,I haue seene vileny in the house of Israel: there is ye whoredome of Ephraim: Israel is defiled.,False,,True
154772,Revelation 9.19 (Vulgate),0.9237611293792723,Cics de contem: morte.,"Potestas enim equorum in ore eorum est, et in caudis eorum, nam caudae eorum similes serpentibus, habentes capita: et in his nocent.",False,,True
111531,Acts 19.3 (Vulgate),0.9347130060195924,in Apollinarian c. 16.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
191899,Psalms 41.1 (Vulgate),0.9248993396759032,Li. Pedagogue. cap. 7.,In finem. Intellectus filiis Core.,False,,False
192152,Psalms 60.1 (Vulgate),0.9267876744270324,Chemn. harm. in locum.,In finem. In hymnis David.,False,,False
71287,Psalms 38.1 (Vulgate),0.9307600855827332,Acti agimu•. Cant 1.4.,"In finem, ipsi Idithun. Canticum David.",False,,False
71345,Nahum 1.11 (AKJV),0.9533076882362366,13. A virtuous master.,"There is one come out of thee, that imagineth euill against the Lord: a wicked counseller.",False,,True
71390,Psalms 38.1 (Vulgate),0.955957055091858,"Juni. de palit, Moses.","In finem, ipsi Idithun. Canticum David.",False,,False
71442,Psalms 60.1 (Vulgate),0.9295178055763244,Lib. 3. Contr. Parmen.,In finem. In hymnis David.,False,,False
71675,1 Chronicles 7.31 (Douay-Rheims) - 2,0.9204617738723756,Sir John Ioules Mayor.,he is the father of Barsaith.,False,,False
154919,Proverbs 13.15 (Vulgate),0.9386451840400696,Aug. de urbis exerdie.,Doctrina bona dabit gratiam; in itinere contemptorum vorago.,False,,False
3480,Psalms 38.1 (Vulgate),0.9262065291404724,Abb. Ursus nias. 1185.,"In finem, ipsi Idithun. Canticum David.",False,,False
56696,Matthew 16.10 (Tyndale),0.9309301376342772,Reckon. Paul. 41. etc.,Nether the .vii. loves when there were .iiiii.M. and how many baskettes toke ye vp?,False,,True
57097,Proverbs 14.8 (Douay-Rheims),0.9274243116378784,M. Parsons poor shift.,The wisdom of a. discreet man is to understand his way: and the imprudence of fools erreth.,False,,True
209628,John 19.38 (Wycliffe),0.9295047521591188,. Isocrate. and Demon.,"But after these thingis Joseph of Armathi preyede Pilat, that he schulde take awei the bodi of Jhesu, for that he was a disciple of Jhesu, but priui for drede of the Jewis. And Pilat suffride. And so he cam, and took awei the bodi of Jhesu.",False,,True
211046,1 Chronicles 15.17 (AKJV),0.9285978078842164,1. For all Christians.,"So the Leuites appointed Heman the sonne of Ioel: and of his brethren. Asaph the sonne of Berechiah: and of the sonnes of Merari their brethren, Ethan the sonne of Kushaiah.",False,,True
56265,Psalms 10.1 (Vulgate),0.9434584975242616,Aug. Meditate cap. 25.,In finem. Psalmus David.,False,,False
56356,Ecclesiasticus 25.4 (Douay-Rheims) - 0,0.9362563490867616,Pride a fallow ground.,A poor man that is proud:,True,,False
111046,Proverbs 14.8 (Douay-Rheims),0.924839437007904,L. 4. the considerate.,The wisdom of a. discreet man is to understand his way: and the imprudence of fools erreth.,False,,True
111104,Psalms 38.1 (Vulgate),0.9354645609855652,Apud Rescium page. 54.,"In finem, ipsi Idithun. Canticum David.",False,,False
155237,Psalms 60.1 (Vulgate),0.9505133628845216,Chrysostom in. Ps. 5•.,In finem. In hymnis David.,False,,False
191739,Romans 8.25 (ODRV),0.9256749749183656,To exercise our faith.,But if we hope for that which we see not; we expect by patience.,False,,False
72231,Psalms 66.1 (Vulgate),0.9471957087516784,August. in hunc locum.,"In finem, in hymnis. Psalmus cantici David.",False,,False
6040,Matthew 10.2 (Tyndale),0.9235627055168152,. Ignatius Epistle 12.,The names of the .xii. Apostles are these. The fyrst Simon called also Peter: and Andrew his brother. Iames the sonne of zebede and Ihon his brother.,True,,True
190998,Ecclesiasticus 10.11 (Vulgate),0.944874346256256,Rara hora Brevis mora.,Omnis potentatus brevis vita; languor prolixior gravat medicum.,True,,False
191346,Galatians 4.23 (Vulgate) - 1,0.9261096715927124,"1., in posterum. Beza.","qui autem de libera, per repromissionem:",False,,False
72386,John 1.36 (Wycliffe),0.9426757097244264,The Covenant of grace.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
56371,Leviticus 13.22 (AKJV),0.9302237033843994,Murmuring a great sin.,"And if it spread much abroad in the skinne, then the Priest shall pronounce him vncleane; it is a plague.",False,,True
118538,Leviticus 13.22 (AKJV),0.929317593574524,Contention what it is.,"And if it spread much abroad in the skinne, then the Priest shall pronounce him vncleane; it is a plague.",True,,True
118665,Psalms 60.1 (Vulgate),0.934107542037964,Tremel. in Numb. 5.20.,In finem. In hymnis David.,False,,False
56516,Romans 14.23 (ODRV),0.9245348572731018,Our works not perfect.,"But he that discerneth, if he eate, is damned; because not of faith. For al that is not of faith, is sinne.",False,,True
213689,Psalms 10.1 (Vulgate),0.9464831948280334,Pentius in vit. Cyprus,In finem. Psalmus David.,False,,False
13365,John 1.36 (Wycliffe),0.9504072666168212,The Kingdom of christ.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
12555,John 9.17 (Tyndale),0.9497671127319336,christ a mighty Angel.,Then spake they vnto the blynde agayne: What sayst thou of him because he hath openned thyne eyes? And he sayd: He is a Prophet.,False,,True
12572,1 Chronicles 16.16 (Douay-Rheims),0.940016746520996,What christ did swear.,The covenant which he made with Abraham: and his oath to Isaac.,False,,False
12663,John 1.36 (Wycliffe),0.9378851056098938,The place of conflict.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
12666,Genesis 36.8 (AKJV),0.9491919279098512,Why Michael is christ.,Thus dwelt Esau in mount Seir: Esau is Edom.,False,,False
110997,Psalms 38.1 (Vulgate),0.957172393798828,In Epistle. ad Hormuz.,"In finem, ipsi Idithun. Canticum David.",False,,False
190430,Ecclesiasticus 1.1 (AKJV) - 5,0.9270179271697998,The Author his Answer.,Also his Prayer and Song.,True,,False
72707,Deuteronomy 6.9 (Wycliffe),0.9368188381195068,•agninus in the sauro.,and in the doris of thin hows.,False,,False
13388,John 1.36 (Wycliffe),0.9390681385993958,Crucifying of the Law.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
118899,Matthew 27.44 (AKJV),0.9360447525978088,Marks in the forehead.,"The thieues also which were crucified with him, cast &thorn; same in his teeth.",False,,True
118997,Numbers 16.38 (Douay-Rheims) - 0,0.9241006374359132,The Persons in danger.,In the deaths of the sinners:,False,,False
3361,Psalms 60.1 (Vulgate),0.9382936954498292,Plate in vita Gregory.,In finem. In hymnis David.,False,,False
211331,Hosea 9.15 (Geneva),0.9479932188987732,2. No civil Governors.,"All their wickednesse is in Gilgal: for there doe I hate them: for the wickednesse of their inuentions, I will cast them out of mine House: I will loue them no more: all their princes are rebels.",False,,True
211621,Psalms 61.1 (Vulgate),0.9369451999664308,Corn. Nep. (in Cimon.),"In finem, pro Idithun. Psalmus David.",False,,False
55898,Romans 15.29 (AKJV),0.9566097855567932,Gospel of the Kingdom.,"And I am sure that when I come vnto you, I shall come in the fulnes of the blessing of &thorn; Gospel of Christ.",True,,True
54771,Psalms 60.1 (Vulgate),0.9291598200798036,. Isocrate. ad Nicocl.,In finem. In hymnis David.,False,,False
27381,Psalms 76.1 (Vulgate),0.9258955121040344,Chlrysost in Psa. 114.,"In finem, pro Idithun. Psalmus Asaph.",False,,False
119172,1 Chronicles 15.17 (AKJV),0.9306695461273192,Upon goods of fortune.,"So the Leuites appointed Heman the sonne of Ioel: and of his brethren. Asaph the sonne of Berechiah: and of the sonnes of Merari their brethren, Ethan the sonne of Kushaiah.",False,,True
119188,Ecclesiasticus 3.1 (Douay-Rheims) - 1,0.9482280611991882,Sonlike Fear and love.,"and their generation, obedience and love.",False,,False
155657,Ezekiel 41.12 (Douay-Rheims),0.9232590794563292,In the length thereof.,"And the building that was separate, and turned to the way that looked toward the sea, was seventy cubits broad: and the wall of the building, five cubits thick round about: and ninety cubits long.",True,,True
155909,2 Kings 22.20 (Douay-Rheims),0.94216126203537,Ribera upon the place.,"Therefore I will gather thee to thy fathers, and thou shalt be gathered to thy sepulchre in peace, that thy eyes may not see all the evils which I will bring; upon this place.",True,,True
155971,Matthew 10.17 (ODRV),0.9247918128967284,1. Use of Instruction.,"And take heed of men. For they wil deliuer you vp in Councels, and in their Synagogues they wil scourge you.",False,,True
190287,Revelation 1.20 (Tyndale),0.923061192035675,See Chapter the tenth.,and the mystery of the vii. starres which thou sawest in my ryght honde and the vii. golden candelstyckes. The vii. stares are the messengers of the vii. congregacions: And the vii. candlestyckes which thou sawest are the vii. congregacions.,False,,True
72948,3 John 1.14 (Geneva),0.9361162781715392,Tertul l. the Baptism.,"For I trust I shall shortly see thee, and we shall speake mouth to mouth. Peace be with thee. The friends salute thee. Greete the friends by name.",False,,True
72956,1 Chronicles 2.46 (Vulgate),0.9241448044776917,Szeg. spec. Pont. Rom.,"Epha autem concubina Caleb peperit Haran, et Mosa, et Gezez. Porro Haran genuit Gezez.",False,,True
72993,Acts 19.3 (Vulgate),0.9318681955337524,5 Deer. de haeresibus.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
189836,Psalms 60.1 (Vulgate),0.9292815327644348,Grot. Illyria. in loc.,In finem. In hymnis David.,False,,False
189947,John 1.29 (Wycliffe),0.9211676120758056,1 Use of Communication,"Anothir day Joon say Jhesu comynge to hym, and he seide, Lo! the lomb of God; lo! he that doith awei the synnes of the world.",False,,True
55704,Psalms 60.1 (Vulgate),0.9271812438964844,Theodo•. in •hilip. 1.,In finem. In hymnis David.,False,,False
55281,Psalms 60.1 (Vulgate),0.9360768795013428,•thanas. de •n. verbi.,In finem. In hymnis David.,False,,False
55322,Psalms 66.1 (Vulgate),0.930922508239746,Arnobius in Psalm 138.,"In finem, in hymnis. Psalmus cantici David.",False,,False
110954,Proverbs 14.8 (Douay-Rheims),0.9262751936912536,L. 2. the considerate.,The wisdom of a. discreet man is to understand his way: and the imprudence of fools erreth.,False,,True
156107,Proverbs 15.15 (Vulgate),0.9233023524284364,"Finis Ultimus,; or and","Omnes dies pauperis, mali; secura mens quasi juge convivium.",False,,False
156416,Genesis 18.15 (ODRV),0.9311344623565674,Neither to be daunted.,"Sara denied, saying: I laughed not: being much afraid. But our Lord: It is not so, saith he: but thou didst laugh.",False,,True
110734,Genesis 36.28 (ODRV),0.9531317949295044,In Epistle and Hormuz.,"And Disan had sonnes: Hus, and Aram.",False,,False
110840,Acts 19.3 (Vulgate),0.941147804260254,Sermon de Natal Apost.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,True,,True
189193,Numbers 15.20 (Douay-Rheims),0.9448434710502625,5 Eating and drinking.,Of the things you eat. As you separate firstfruits of your barnfloors:,True,,True
156574,Acts 7.60 (ODRV) - 3,0.925566554069519,"Marry, Paul, Acts 9.6.",And Saul was consenting to his death.,True,,False
156664,Luke 8.32 (Geneva),0.9391758441925048,2. So their attending.,"And there was there by, an hearde of many swine, feeding on an hill: and the deuils besought him, that he would suffer them to enter into them. So he suffered them.",True,,True
110622,Romans 11.16 (Vulgate) - 1,0.92163747549057,Glosa in Exech. 36.17.,"et si radix sancta, et rami.",True,,False
119201,Psalms 146.7 (Geneva),0.9314866662025452,God's savour by these.,Which executeth iustice for the oppressed: which giueth bread to the hungry: the Lord loseth the prisoners.,False,,True
119466,Psalms 60.1 (Vulgate),0.956676721572876,August. in Psalm 85.2.,In finem. In hymnis David.,False,,False
119579,Psalms 60.1 (Vulgate),0.9420631527900696,Aug. ser. de Cypriano.,In finem. In hymnis David.,False,,False
119160,Deuteronomy 17.11 (Douay-Rheims),0.933411180973053,"God, according to his,",According to his law; and thou shalt follow their sentence: neither shalt thou decline to the right hand nor to the left hand.,True,,True
119168,Jeremiah 29.15 (Douay-Rheims),0.9251404404640198,"Profess to believe it,",Because you have said: The Lord hath raised us up prophets in Babylon:,True,,True
214670,John 1.36 (Wycliffe),0.9398510456085204,See the Best Religion.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
214713,Luke 8.11 (ODRV) - 1,0.938157558441162,3. Hearing God's Word.,"The seed, is the Word of God.",True,,False
146744,Numbers 22.12 (Douay-Rheims),0.9320878982543944,3 Safety from enemies.,"And God said to Balaam: Thou shalt not go with them, nor shalt thou curse the people: because it is blessed.",False,,True
119752,Psalms 75.1 (Vulgate),0.9386282563209534,In his Chryso. passus.,"In finem, in laudibus. Psalmus Asaph, canticum ad Assyrios.",False,,False
73348,Psalms 8.1 (Vulgate),0.945286512374878,P. Martyr de Mendacio.,"In finem, pro torcularibus. Psalmus David.",False,,False
73696,2 Kings 22.20 (Douay-Rheims),0.9224215745925904,Erasmus ad hunc locum.,"Therefore I will gather thee to thy fathers, and thou shalt be gathered to thy sepulchre in peace, that thy eyes may not see all the evils which I will bring; upon this place.",True,,True
6261,Mark 6.24 (ODRV) - 2,0.9317516684532166,The feast of Epiphany.,The head of Iohn the Baptist.,False,,False
74021,Acts 19.3 (Vulgate),0.9334883689880372,. Athanasius de Synod.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
74158,Ephesians 5.32 (ODRV),0.9500927329063416,What the Sacrament is.,This is a great Sacrament. But I speake in Christ & in the CHVRCH.,False,,True
110723,Acts 19.3 (Vulgate),0.9296982884407043,L. de Unit. Ecclesiae.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
119761,Psalms 60.1 (Vulgate),0.9392650723457336,Bern. de Verbis Apost.,In finem. In hymnis David.,True,,False
17245,Psalms 60.1 (Vulgate),0.9321669340133668,"Cyprian, ser. de Cena.",In finem. In hymnis David.,False,,False
17251,Psalms 60.1 (Vulgate),0.9351162910461426,Cyprian. Ser. De Cena.,In finem. In hymnis David.,False,,False
17262,Psalms 60.1 (Vulgate),0.9267625212669371,Chrysostom 1. Cor. 10.,In finem. In hymnis David.,False,,False
27501,Psalms 38.1 (Vulgate),0.9409366250038148,Justin Mar. Apology 2.,"In finem, ipsi Idithun. Canticum David.",True,,False
215150,Psalms 77.28 (ODRV),0.9346062541007996,A care for themselves.,And they fel in the middes of their campe: about their tabernacles.,False,,True
214868,Numbers 15.20 (Douay-Rheims),0.9479559659957886,1. Of the Ingredients.,Of the things you eat. As you separate firstfruits of your barnfloors:,True,,True
190022,Ecclesiasticus 21.5 (Douay-Rheims) - 0,0.9271414875984192,Men surfeit many ways.,Injuries and wrongs will waste riches:,False,,False
54095,Psalms 41.1 (Vulgate),0.9222744703292848,Apocalypse. cap. 2. 3.,In finem. Intellectus filiis Core.,False,,False
145838,John 1.36 (Wycliffe),0.9342182874679564,7 delay of repetnance.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
188578,Deuteronomy 6.4 (Vulgate) - 1,0.92711079120636,Deus est totus oculus.,"Dominus Deus noster, Dominus unus est.",False,,False
188708,Matthew 15.39 (Vulgate),0.9476744532585144,Et raatum etc. poeaam.,"Et, dimissa turba, ascendit in naviculam: et venit in fines Magedan.",False,,True
74225,Psalms 60.1 (Vulgate),0.958232581615448,Greg. mag. in Cantica.,In finem. In hymnis David.,False,,False
188496,Psalms 60.1 (Vulgate),0.9321985840797424,Sermon 21 sup. Cantic.,In finem. In hymnis David.,False,,False
188553,John 1.36 (Wycliffe),0.9421189427375792,2. In the Appellation.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
74634,Psalms 104.29 (ODRV),0.9262247681617736,Their skins not black.,He turned their waters into bloud: and killed their fishes.,False,,False
74648,Psalms 67.4 (ODRV) - 1,0.9305878281593324,4. In matters politic.,and let them be delighted in mirth.,False,,False
74691,Matthew 19.17 (ODRV),0.9357057809829712,"1 Friend, God himself.","Who said to him: What asketh thou me of good? One is good, God. But if thou wilt enter into life keep the commandments.",True,,True
146310,Psalms 60.1 (Vulgate),0.9234312176704408,Vid. Marlorat. in loc.,In finem. In hymnis David.,False,,False
215313,Ecclesiasticus 38.23 (Vulgate),0.9576053619384766,"Hodie mihi, eras tiöi.","Memor esto judicii mei: sic enim erit et tuum: mihi heri, et tibi hodie.",True,,True
215423,Acts 19.3 (Vulgate),0.9426485300064088,Cyprus de unit Eccles.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
54174,Psalms 60.1 (Vulgate),0.9290117621421814,Aug. in Fau••um Manich,In finem. In hymnis David.,False,,False
54193,Psalms 60.1 (Vulgate),0.9360771775245668,Chrysostom in 2. Math.,In finem. In hymnis David.,False,,False
215532,Numbers 21.18 (Vulgate),0.9330850839614868,Cartw Metaphor in loc.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",False,,True
216157,Wisdom 19.5 (AKJV) - 1,0.926957070827484,A sadder last parting.,but they might find a strange death.,False,,False
53199,Psalms 149.7 (ODRV),0.9325589537620544,6 Punishments for sin.,To doereuenge in the nations: chastisements among the peoples.,False,,False
53211,John 1.36 (Wycliffe),0.9334270358085632,7 The Hypocrites fast.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
53228,Numbers 15.20 (Douay-Rheims),0.9313555359840392,6 All pleasant things.,Of the things you eat. As you separate firstfruits of your barnfloors:,False,,True
6509,John 1.36 (Wycliffe),0.9630723595619202,The providence of God.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
75411,Matthew 6.28 (Vulgate),0.9424687027931212,Movent non Pro movent.,"Et de vestimento quid solliciti estis? Considerate lilia agri quomodo crescunt: non laborant, neque nent.",True,,True
188434,Numbers 21.19 (Vulgate),0.9362590909004213,Mercer ex Midrash Ibid,De Matthana in Nahaliel: de Nahaliel in Bamoth.,True,,False
75969,Numbers 21.18 (Vulgate),0.9444875717163086,Sermon de abdi: rerum.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",True,,True
76159,Ecclesiasticus 10.9 (Vulgate),0.9399309754371644,Nihil auaro Se Vilius.,Avaro autem nihil est scelestius. Quid superbit terra et cinis?,True,,False
12531,Exodus 29.20 (Wycliffe),0.9342287182807922,Women's locks or Here.,"and whanne thou hast offrid that ram, thou schalt take of his blood, and schalt putte on the last part of the riyt eere of Aaron, and of hise sones, and on the thombis of her hond; and of her riyt foot; and thou schalt schede the blood on the auter, bi cumpas.",False,,True
157060,Ecclesiastes 3.22 (AKJV),0.920505166053772,"prizing him above all,","Wherefore I perceiue that there is nothing better, then that a man should reioyce in his owne workes: for that is his portion; for who shall bring him to see what shalbe after him?",True,,True
157068,Romans 5.4 (ODRV),0.93988835811615,"by an humble patience,","and patience, probation; and probation, hope;",True,,False
53514,Mark 11.22 (Tyndale),0.9341548681259156,4 His strong affiance.,And Iesus answered and sayde vnto them: Have confides in God.,True,,False
53663,Psalms 10.1 (Vulgate),0.9412820935249328,Die Consider. ad Eugen,In finem. Psalmus David.,False,,False
215598,Psalms 10.1 (Vulgate),0.9249980449676514,Platin. in vita Dionys,In finem. Psalmus David.,False,,False
54078,Ecclesiasticus 25.4 (Douay-Rheims) - 0,0.9395521879196168,Men of proud conceits.,A poor man that is proud:,True,,False
157104,1 Chronicles 15.17 (AKJV),0.9504108428955078,and in other converts.,"So the Leuites appointed Heman the sonne of Ioel: and of his brethren. Asaph the sonne of Berechiah: and of the sonnes of Merari their brethren, Ethan the sonne of Kushaiah.",False,,True
110140,Psalms 60.1 (Vulgate),0.936574161052704,Isidore. Sum. cap. 14.,In finem. In hymnis David.,False,,False
187390,Judges 7.4 (Vulgate),0.9305289387702942,"Duci volunt, n•n Cogi.","Dixitque Dominus ad Gedeon: Adhuc populus multus est: duc eos ad aquas et ibi probabo illos: et de quo dixero tibi ut tecum vadat, ipse pergat; quem ire prohibuero, revertatur.",True,,True
187476,Psalms 60.1 (Vulgate),0.9234542846679688,Vid. Basil. page. 129.,In finem. In hymnis David.,False,,False
187558,Exodus 29.20 (Wycliffe),0.934350848197937,M. Full•rs Holy sta•e.,"and whanne thou hast offrid that ram, thou schalt take of his blood, and schalt putte on the last part of the riyt eere of Aaron, and of hise sones, and on the thombis of her hond; and of her riyt foot; and thou schalt schede the blood on the auter, bi cumpas.",False,,True
24578,Numbers 28.17 (Douay-Rheims) - 0,0.9330456852912904,The feast of trumpets.,And on the fifteenth day the solemn feast:,True,,False
24745,John 1.36 (Wycliffe),0.9253214597702026,The definition of sin.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
110250,John 1.36 (Wycliffe),0.9404014945030212,The sealing of christ.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
216841,Isaiah 48.10 (Vulgate),0.9434282183647156,Lucta in utero matris.,"Ecce excoxi te, sed non quasi argentum; elegi te in camino paupertatis.",False,,True
52899,John 1.36 (Wycliffe),0.9301803112030028,4 Manner of searching.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
120376,Exodus 21.21 (Geneva),0.9328649640083312,God a royal paymaster.,"But if he continue a day, or two dayes, hee shall not be punished: for he is his money.",False,,True
120463,Psalms 38.1 (Vulgate),0.9259768724441528,Hesychius cent. 1. 33.,"In finem, ipsi Idithun. Canticum David.",False,,False
120527,2 Samuel 2.18 (Vulgate) - 1,0.949439823627472,Mutus ut Piscis. Curae,"porro Asael cursor velocissimus fuit, quasi unus de capreis quae morantur in silvis.",False,,True
144845,John 1.36 (Wycliffe),0.9425609707832336,The Virtues of christ.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
144910,Daniel 5.25 (ODRV),0.9248313903808594,"Rise, Reign, error 11.","And this is the writing which is ordered. MANE, THECEL, PHARES.",True,,False
3284,Psalms 60.1 (Vulgate),0.9377336502075196,De tempore sermon. 73.,In finem. In hymnis David.,False,,False
52546,Romans 14.23 (ODRV),0.9263615012168884,Faith the First grace.,"But he that discerneth, if he eate, is damned; because not of faith. For al that is not of faith, is sinne.",False,,True
217496,Psalms 38.1 (Vulgate),0.9218734502792358,Antique Brit. AD 1532.,"In finem, ipsi Idithun. Canticum David.",False,,False
217999,Genesis 37.17 (Vulgate),0.9224227666854858,Jaem valet quod. Beza.,"Dixitque ei vir: Recesserunt de loco isto: audivi autem eos dicentes: Eamus in Dothain. Perrexit ergo Joseph post fratres suos, et invenit eos in Dothain.",False,,True
52614,Romans 14.23 (ODRV),0.942125916481018,None sin in believing.,"But he that discerneth, if he eate, is damned; because not of faith. For al that is not of faith, is sinne.",False,,True
52647,Leviticus 13.22 (AKJV),0.9242778420448304,Effects of true grief.,"And if it spread much abroad in the skinne, then the Priest shall pronounce him vncleane; it is a plague.",False,,True
52652,John 1.36 (Wycliffe),0.9204529523849488,Proofs of true desire.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
187233,John 1.36 (Wycliffe),0.9256751537322998,From men third estate.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
76734,Revelation 21.6 (ODRV),0.924188792705536,§. 35. The conclusion.,"And he said to me: It is done, I am Alpha and Omega: the beginning and the end. To him that thirsteth I wil giue of the fountaine of the water of life, gratis.",False,,True
76751,Psalms 60.1 (Vulgate),0.920423150062561,Clem. lib. 5. Stromat.,In finem. In hymnis David.,False,,False
186979,Numbers 21.18 (Vulgate),0.9379498958587646,Max. Tyrius Sermon 34.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",False,,True
157645,Job 36.7 (Geneva),0.9446101784706116,6. In his blessedness.,"He withdraweth not his eyes from the righteous, but they are with Kings in ye throne, where he placeth them for euer: thus they are exalted.",False,,True
144734,John 1.36 (Wycliffe),0.9422438740730286,Articles of free love.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
120958,Ezekiel 38.5 (AKJV) - 0,0.9266334176063538,Galatia in Asia minor.,"Persia, Ethiopia and Libya with them;",False,,False
216375,Psalms 60.1 (Vulgate),0.9326974153518676,Orat 4. Contr. Arrium.,In finem. In hymnis David.,False,,False
