,text_idx,verse_id,lang,rank,sim_score,cross_score,text,verse_text
1411,6103454,Romans 13.1 (AKJV),English,0,0.6721151471138,0.90902644,for government and subjection are the ordinances of god;,"Romans 13.1: Let euery soule bee subiect vnto the higher powers: For there is no power but of God. The powers that be, are ordeined of God."
1412,6103454,Romans 13.1 (ODRV),English,1,0.6750550866127014,0.8724199,for government and subjection are the ordinances of god;,"Romans 13.1: Let euery soul be subiect to higher powers, for there is no power but of God. And those that are, of God are ordeined."
1413,6103454,Romans 13.1 (Geneva),English,2,0.6515154838562012,0.85995615,for government and subjection are the ordinances of god;,"Romans 13.1: Let euery soule be subiect vnto the higher powers: for there is no power but of God: and the powers that be, are ordeined of God."
1414,6103455,Romans 13.5 (Geneva),English,0,0.7235734462738037,0.52768236,"and as by him kings reign, and princes decree justice, so ought the people to obey, not only for wrath, but also for conscience sake:","Romans 13.5: Wherefore ye must bee subiect, not because of wrath only, but also for conscience sake."
1415,6103455,Romans 13.5 (AKJV),English,1,0.7171837091445923,0.44324133,"and as by him kings reign, and princes decree justice, so ought the people to obey, not only for wrath, but also for conscience sake:","Romans 13.5: Wherfore ye must needs be subiect, not onely for wrath, but also for conscience sake."
1416,6103460,1 Samuel 14.45 (Geneva),English,0,0.786540687084198,0.9620132,"1 sam. 14. 44, 45. for the people said unto saul, shall jonathan dye, who hath wrought this great salvation in israel? god forbid;","1 Samuel 14.45: And the people said vnto Saul, Shall Ionathan die, who hath so mightily deliuered Israel? God forbid. As the Lord liueth, there shall not one heare of his head fall to the ground: for he hath wrought with God this day. So the people deliuered Ionathan that he dyed not."
1417,6103460,1 Samuel 14.45 (AKJV),English,1,0.82338547706604,0.7785257,"1 sam. 14. 44, 45. for the people said unto saul, shall jonathan dye, who hath wrought this great salvation in israel? god forbid;","1 Samuel 14.45: And the people said vnto Saul, Shall Ionathan die, who hath wrought this great saluation in Israel? God forbid: as the Lord liueth, there shal not one haire of his head fall to the ground: for hee hath wrought with God this day. So the people rescued Ionathan, that hee died not."
1418,6103463,1 Samuel 14.45 (AKJV),English,0,0.7004221081733704,0.9854145,"so the people rescued jonathan, that he dyed not.","1 Samuel 14.45: And the people said vnto Saul, Shall Ionathan die, who hath wrought this great saluation in Israel? God forbid: as the Lord liueth, there shal not one haire of his head fall to the ground: for hee hath wrought with God this day. So the people rescued Ionathan, that hee died not."
1419,6103463,1 Samuel 14.45 (Geneva),English,1,0.7100986838340759,0.97764856,"so the people rescued jonathan, that he dyed not.","1 Samuel 14.45: And the people said vnto Saul, Shall Ionathan die, who hath so mightily deliuered Israel? God forbid. As the Lord liueth, there shall not one heare of his head fall to the ground: for he hath wrought with God this day. So the people deliuered Ionathan that he dyed not."
1420,6103463,1 Kings 14.45 (Douay-Rheims),English,2,0.7064944505691528,0.91200674,"so the people rescued jonathan, that he dyed not.","1 Kings 14.45: And the people said to Saul: Shall Jonathan then die, who hath wrought this great salvation in Israel? This must not be. As the Lord liveth, there shall not one hair of his head fall to the ground, for he hath wrought with God this day. So the people delivered Jonathan, that he should not die."
1421,6103464,1 Samuel 23.12 (AKJV),English,0,0.7782031297683716,0.9791605,"and david 's question, will the men of keilah deliver me and my men into the hands of saul?","1 Samuel 23.12: Then said Dauid, Will the men of Keilah deliuer me, and my men, into the hand of Saul? And the Lord said, They will deliuer thee vp."
1422,6103464,1 Samuel 23.12 (Geneva),English,1,0.7632615566253662,0.96180475,"and david 's question, will the men of keilah deliver me and my men into the hands of saul?","1 Samuel 23.12: Then said Dauid, Will the lords of Keilah deliuer me vp, and the men that are with me, into the hand of Saul? And the Lord sayde, They will deliuer thee vp."
1423,6103464,1 Kings 23.12 (Douay-Rheims),English,2,0.7395755648612976,0.79606855,"and david 's question, will the men of keilah deliver me and my men into the hands of saul?","1 Kings 23.12: And David said: Will the men of Ceila deliver me, and my men, into the hands of Saul? And the Lord said: They will deliver thee up."
1424,6103521,Romans 8.31 (AKJV),English,0,0.7670614719390869,0.9755989,"for if god be for us, who can be against us? finis.","Romans 8.31: What shall wee then say to these things? If God be for vs, who can bee against vs?"
1425,6103521,Romans 8.31 (ODRV),English,1,0.7493596076965332,0.94466084,"for if god be for us, who can be against us? finis.","Romans 8.31: What shal we then say to these things? If God be for vs, who is against vs?"
1426,6103521,Romans 8.31 (Geneva),English,2,0.7548519968986511,0.8742039,"for if god be for us, who can be against us? finis.","Romans 8.31: What shall we then say to these thinges? If God be on our side, who can be against vs?"
1427,6103521,Romans 8.31 (Vulgate),Latin,3,0.6839700937271118,0.7639494,"for if god be for us, who can be against us? finis.","Romans 8.31: Quid ergo dicemus ad haec? si Deus pro nobis, qui contra nos?"
1428,6103521,Romans 8.31 (Tyndale),English,4,0.7524428367614746,0.43982464,"for if god be for us, who can be against us? finis.",Romans 8.31: What shall we then saye vnto these thinges? yf god be on oure syde: who can be agaynst vs?
1429,6103523,Galatians 6.10 (AKJV),English,0,0.7861802577972412,0.9915563,"as we have therefore opportunity, let us do good unto all men.","Galatians 6.10: As we haue therefore opportunitie, let vs doe good vnto all men, especially vnto them who are of the household of faith."
1430,6103531,James 2.26 (AKJV),English,0,0.9604246020317078,0.9961545,"for as the body without the spirit is dead, so faith without works is dead also, jam. 2.26.","James 2.26: For as the body without the spirit is dead, so faith without workes is dead also."
1431,6103531,James 2.26 (ODRV),English,1,0.9494014978408813,0.9949067,"for as the body without the spirit is dead, so faith without works is dead also, jam. 2.26.",James 2.26: For euen as the bodie without the spirit is dead: so also faith without workes is dead.
1432,6103531,James 2.26 (Geneva),English,2,0.947437584400177,0.99437404,"for as the body without the spirit is dead, so faith without works is dead also, jam. 2.26.","James 2.26: For as the body without ye spirit is dead, euen so the faith without workes is dead."
1433,6103531,James 2.26 (Vulgate),Latin,3,0.9144739508628845,0.9878435,"for as the body without the spirit is dead, so faith without works is dead also, jam. 2.26.","James 2.26: Sicut enim corpus sine spiritu mortuum est, ita et fides sine operibus mortua est."
1434,6103531,James 2.26 (Tyndale),English,4,0.9017863869667053,0.9198967,"for as the body without the spirit is dead, so faith without works is dead also, jam. 2.26.",James 2.26: For as the body with oute the sprete is deed even so fayth with out dedes is deed.
1435,6103531,James 2.17 (ODRV),English,5,0.8294644951820374,0.8719708,"for as the body without the spirit is dead, so faith without works is dead also, jam. 2.26.","James 2.17: So faith also, if it haue not workes, is dead in it-self."
1436,6103543,Galatians 6.10 (AKJV),English,0,0.786475658416748,0.97013825,"the apostle therefore saith, , as we have opportunity, let us do good unto all men.","Galatians 6.10: As we haue therefore opportunitie, let vs doe good vnto all men, especially vnto them who are of the household of faith."
1437,6103589,2 Corinthians 9.8 (ODRV),English,0,0.908036470413208,0.9965389,"for god loveth a cheerful giver, 2 cor. 9.7.",2 Corinthians 9.8: For God loueth a cheerful giuer.
1438,6103589,2 Corinthians 9.7 (AKJV),English,1,0.7377587556838989,0.9902524,"for god loveth a cheerful giver, 2 cor. 9.7.","2 Corinthians 9.7: Euerie man according as he purposeth in his heart, so let him giue; not grudgingly, or of necessitie: for God loueth a cheerefull giuer."
1439,6103589,2 Corinthians 9.7 (Geneva),English,2,0.7483211755752563,0.9890422,"for god loveth a cheerful giver, 2 cor. 9.7.","2 Corinthians 9.7: As euery man wisheth in his heart, so let him giue, not grudgingly, or of necessitie: for God loueth a cheerefull giuer."
1440,6103589,2 Corinthians 9.7 (Tyndale),English,3,0.7006275057792664,0.50956005,"for god loveth a cheerful giver, 2 cor. 9.7.",2 Corinthians 9.7: And let every man do accordynge as he hath purposed in his herte not groudgyngly or of necessite. For god loveth a chearfull gever.
1441,6103603,Hebrews 9.17 (AKJV),English,0,0.7269474864006042,0.9480018,"and suppose there should be no danger in the delay, but that the former should stand unalter'd, yet a testament is of no strength at all, whilst the testator liveth;",Hebrews 9.17: For a Testament is of force after men are dead: otherwise it is of no strength at all whilest the Testatour liueth.
1442,6103603,Hebrews 9.17 (Geneva),English,1,0.7080467343330383,0.5984017,"and suppose there should be no danger in the delay, but that the former should stand unalter'd, yet a testament is of no strength at all, whilst the testator liveth;","Hebrews 9.17: For the Testament is confirmed when men are dead: for it is yet of no force as long as he that made it, is aliue."
1443,6103617,Luke 12.23 (AKJV),English,0,0.7420812249183655,0.988199,"we may learn from thence, that our life is more than meat, and our body than raiment;","Luke 12.23: The life is more then meate, and the body is more then raiment."
1444,6103617,Luke 12.23 (Geneva),English,1,0.7327818274497986,0.98747885,"we may learn from thence, that our life is more than meat, and our body than raiment;",Luke 12.23: The life is more then meate: and the body more then the raiment.
1445,6103617,Luke 12.23 (ODRV),English,2,0.7020537257194519,0.9861736,"we may learn from thence, that our life is more than meat, and our body than raiment;","Luke 12.23: The life is more then the meate, and the body is more then the raiment."
1446,6103617,Luke 12.23 (Tyndale),English,3,0.7009033560752869,0.97227883,"we may learn from thence, that our life is more than meat, and our body than raiment;",Luke 12.23: The lyfe is moare then meate and the bodye is moare then rayment.
1447,6103617,Matthew 6.25 (Geneva),English,4,0.6538519859313965,0.9697207,"we may learn from thence, that our life is more than meat, and our body than raiment;","Matthew 6.25: Therefore I say vnto you, be not carefull for your life, what ye shall eate, or what ye shall drinke: nor yet for your body, what ye shall put on. Is not the life more worth then meate? and the bodie then raiment?"
1448,6103617,Matthew 6.25 (ODRV),English,5,0.6681171655654907,0.9666804,"we may learn from thence, that our life is more than meat, and our body than raiment;","Matthew 6.25: Therefore I say to you, be not careful for your life, what you shal eate, neither for your body what rayment you shal out on. Is not the life more then the meate: and the body more then the rayment?"
1449,6103620,Luke 12.27 (AKJV),English,0,0.6999144554138184,0.92022055,"and that the lilies of the field, which do neither toil nor spin, are yet so richly arayed, that they exceed solomon in all his glory.","Luke 12.27: Consider the Lillies how they growe, they toile not; they spinne not: and yet I say vnto you, that Solomon in all his glory, was not arayed like one of these."
1450,6103620,Luke 12.27 (ODRV),English,1,0.7055453062057495,0.91149384,"and that the lilies of the field, which do neither toil nor spin, are yet so richly arayed, that they exceed solomon in all his glory.","Luke 12.27: Consider the lillies how they grow: they labour not, neither doe they spinne. But I say to you, Neither Salomon in al his glorie was araied as one of these."
1451,6103620,Luke 12.27 (Geneva),English,2,0.7100557088851929,0.8339349,"and that the lilies of the field, which do neither toil nor spin, are yet so richly arayed, that they exceed solomon in all his glory.","Luke 12.27: Consider the lilies howe they growe: they labour not, neither spin they: yet I say vnto you, that Salomon himselfe in all his royaltie was not clothed like one of these."
1452,6103632,1 John 2.15 (AKJV),English,0,0.8798199892044067,0.9916692,"if any man love the world, the love of the father is not in him.","1 John 2.15: Loue not the world, neither the things that are in the world. If any man loue the world, the loue of the Father is not in him."
1453,6103632,1 John 2.15 (ODRV),English,1,0.8759285807609558,0.99124277,"if any man love the world, the love of the father is not in him.","1 John 2.15: Loue not the world, nor those things which are in the world. If any man loue the world, the charitie of the Father is not in him."
1454,6103632,1 John 2.15 (Geneva),English,2,0.8607026934623718,0.9910692,"if any man love the world, the love of the father is not in him.","1 John 2.15: Loue not this world, neither the things that are in this world. If any man loue this world, the loue of the Father is not in him."
1455,6103632,1 John 2.15 (Tyndale),English,3,0.8470859527587891,0.9847593,"if any man love the world, the love of the father is not in him.",1 John 2.15: Se that ye love not the worlde nether the thynges that are in the worlde. Yf eny man love the worlde the love of the father is not in him.
1456,6103632,1 John 2.15 (Vulgate),Latin,4,0.7855083346366882,0.7174462,"if any man love the world, the love of the father is not in him.","1 John 2.15: Nolite diligere mundum, neque ea quae in mundo sunt. Si quis diligit mundum, non est caritas Patris in eo:"
1457,6103633,James 4.4 (AKJV),English,0,0.7103362679481506,0.7847682,"the friendship of the world is direct irreconcileable enmity against god, and an immoderate desire of earthly enjoyments is the root of all evil.","James 4.4: Ye adulterers, and adulteresses, know yee not that the friendship of the world is enmity with God? whosoeuer therefore will be a friend of the world, is the enemy of God."
1458,6103634,Matthew 6.24 (AKJV),English,0,0.7405694127082825,0.9829391,we can't serve god and mammon.,"Matthew 6.24: No man can serue two masters: for either he will hate the one and loue the other, or else hee will holde to the one, and despise the other. Ye cannot serue God and Mammon."
1459,6103634,Matthew 6.24 (ODRV),English,1,0.7464930415153503,0.97817004,we can't serve god and mammon.,"Matthew 6.24: No man can serue two masters. For either he wil hate the one, and loue the other: or he wil sustayne the one, and contemne the other. You cannot serue God and Mammon."
1460,6103634,Luke 16.13 (ODRV),English,2,0.7341693639755249,0.97786057,we can't serve god and mammon.,"Luke 16.13: No seruant can serue two maisters; for either he shal hate the one, and loue the other; or cleaue to one, and contemne the other. You can not serue God and mammon."
1461,6103634,Luke 16.13 (AKJV),English,3,0.7291284799575806,0.97617835,we can't serve god and mammon.,"Luke 16.13: No seruant can serue two masters, for either he will hate the one, and loue the other: or else he will hold to the one, and despise the other: yee cannot serue God and Mammon."
1462,6103634,Luke 16.13 (Tyndale),English,4,0.7224246859550476,0.97077227,we can't serve god and mammon.,Luke 16.13: No servaunt can serve .ii. masters for other he shall hate ye one and love ye other or els he shall lene to the one and despyse the other. Ye can not serve God and mammon.
1463,6103634,Matthew 6.24 (Tyndale),English,5,0.7571495771408081,0.9703655,we can't serve god and mammon.,Matthew 6.24: No man an serve two masters. For ether he shall hate the one and love the other: or els he shall lene to the one and despise the other: ye can not serve God and mammon.
1464,6103634,Luke 16.13 (Vulgate),Latin,6,0.7022285461425781,0.9180376,we can't serve god and mammon.,"Luke 16.13: Nemo servus potest duobus dominis servire: aut enim unum odiet, et alterum diliget: aut uni adhaerebit, et alterum contemnet. Non potestis Deo servire et mammonae."
1465,6103634,Matthew 6.24 (Vulgate),Latin,7,0.7190721035003662,0.9106741,we can't serve god and mammon.,"Matthew 6.24: Nemo potest duobus dominis servire: aut enim unum odio habebit, et alterum diliget: aut unum sustinebit, et alterum contemnet. Non potestis Deo servire et mammonae."
1466,6103634,Matthew 6.24 (Geneva),English,8,0.6802128553390503,0.89158165,we can't serve god and mammon.,"Matthew 6.24: No man can serue two masters: for eyther he shall hate the one, and loue the other, or els he shall leane to the one, and despise the other. Ye cannot serue God and riches."
1467,6103634,Luke 16.13 (Geneva),English,9,0.6575313210487366,0.77890533,we can't serve god and mammon.,"Luke 16.13: No seruaunt can serue two masters: for either he shall hate the one, and loue the other: or els he shall leane to the one, and despise the other. Yee can not serue God and riches."
1468,6103637,Luke 12.34 (ODRV),English,0,0.8356478214263916,0.8105455,"lay up (saith our saviour) for your selves treasures in heaven, for where your treasure is, there will your heart be also.","Luke 12.34: For where your treasure is, there wil your hart be also."
1469,6103637,Luke 12.34 (AKJV),English,1,0.8388828635215759,0.7831508,"lay up (saith our saviour) for your selves treasures in heaven, for where your treasure is, there will your heart be also.","Luke 12.34: For where your treasure is, there will your heart be also."
1470,6103637,Luke 12.34 (Geneva),English,2,0.8381121158599854,0.7683236,"lay up (saith our saviour) for your selves treasures in heaven, for where your treasure is, there will your heart be also.","Luke 12.34: For where your treasure is, there will your hearts be also."
1471,6103637,Matthew 6.21 (Geneva),English,3,0.8407862186431885,0.76011723,"lay up (saith our saviour) for your selves treasures in heaven, for where your treasure is, there will your heart be also.","Matthew 6.21: For where your treasure is, there will your heart be also."
1472,6103637,Matthew 6.21 (AKJV),English,4,0.8407862186431885,0.76011723,"lay up (saith our saviour) for your selves treasures in heaven, for where your treasure is, there will your heart be also.","Matthew 6.21: For where your treasure is, there will your heart be also."
1473,6103648,Ecclesiasticus 29.10 (AKJV),English,0,0.8817657232284546,0.99348396,"lose thy mony (saith the son of syrach) for thy brother and thy friend, and let it not rust under a stone to be lost.","Ecclesiasticus 29.10: Lose thy money for thy brother and thy friend, and let it not rust vnder a stone to be lost."
1474,6103648,Ecclesiasticus 29.13 (Douay-Rheims),English,1,0.8718522191047668,0.9855332,"lose thy mony (saith the son of syrach) for thy brother and thy friend, and let it not rust under a stone to be lost.",Ecclesiasticus 29.13: Lose thy money for thy brother and thy friend: and hide it not under a stone to be lost.
1475,6103649,Ecclesiasticus 29.11 (AKJV),English,0,0.9195665121078491,0.9939493,"lay up thy treasure, according to the commandments of the most high, and it shall bring thee more profit than gold.","Ecclesiasticus 29.11: Lay vp thy treasure according to the commandements of the most high, and it shall bring thee more profite then golde."
1476,6103649,Ecclesiasticus 29.14 (Douay-Rheims),English,1,0.8917595744132996,0.960004,"lay up thy treasure, according to the commandments of the most high, and it shall bring thee more profit than gold.","Ecclesiasticus 29.14: Place thy treasure in the commandments of the most High, and it shall bring thee more profit than gold."
1477,6103650,Ecclesiasticus 29.12 (AKJV),English,0,0.9477840662002563,0.99454015,"shut up alms in thy store-houses, and it shall deliver thee from all affliction.",Ecclesiasticus 29.12: Shut vp almes in thy storehouses: and it shall deliuer thee from all affliction.
1478,6103651,Ecclesiasticus 29.13 (AKJV),English,0,0.9564965963363647,0.9959543,"it shall fight for thee against thy enemies, better than a mighty shield and strong spear, ecclus. 29.","Ecclesiasticus 29.13: It shal fight for thee against thine enemies, better then a mightie shield and strong speare."
1479,6103651,Ecclesiasticus 29.17 (Douay-Rheims),English,1,0.7024285197257996,0.60041803,"it shall fight for thee against thy enemies, better than a mighty shield and strong spear, ecclus. 29.",Ecclesiasticus 29.17: It shall fight for thee against thy enemy.
1480,6103651,Ecclesiasticus 29.16 (Douay-Rheims),English,2,0.765135645866394,0.43556345,"it shall fight for thee against thy enemies, better than a mighty shield and strong spear, ecclus. 29.","Ecclesiasticus 29.16: Better than the shield of the mighty, and better than the spear:"
1481,6103655,Proverbs 13.7 (Geneva),English,0,0.6828171014785767,0.9368876,"and his son solomon, so justly celebrated for his wisdom, observed, that there was that made himself rich, and yet had nothing, and there was that made himself poor, and yet had great riches.","Proverbs 13.7: There is that maketh himselfe riche, and hath nothing, and that maketh himselfe poore, hauing great riches."
1482,6103655,Proverbs 13.7 (AKJV),English,1,0.6750167012214661,0.8337721,"and his son solomon, so justly celebrated for his wisdom, observed, that there was that made himself rich, and yet had nothing, and there was that made himself poor, and yet had great riches.","Proverbs 13.7: There is that maketh himselfe rich, yet hath nothing: there is that maketh himselfe poore, yet hath great riches."
1483,6103656,Proverbs 11.24 (AKJV),English,0,0.6619507670402527,0.9908807,"and again, that there was that scattered, and yet increased, and there was that with-held more than was meet, and it tended to poverty.","Proverbs 11.24: There is that scattereth, and yet increaseth; and there is that withholdeth more then is meete, but it tendeth to pouertie."
1484,6103657,Proverbs 11.25 (AKJV),English,0,0.8597192168235779,0.9913446,"that the liberal soul was made fat, and he that watered, was watered also himself.","Proverbs 11.25: The liberall soule shalbe made fat: and he that watereth, shall be watered also himselfe."
1485,6103679,Isaiah 57.20 (Geneva),English,0,0.7965352535247803,0.86589956,"they are like the troubled sea, which cannot rest.","Isaiah 57.20: But the wicked are like the raging sea, that can not rest, whose waters cast vp myre and dirt."
1486,6103679,Isaiah 57.20 (AKJV),English,1,0.8028135299682617,0.6857424,"they are like the troubled sea, which cannot rest.","Isaiah 57.20: But the wicked are like the troubled sea, when it cannot rest, whose waters cast vp myre and dirt."
1487,6103679,Isaiah 57.20 (Douay-Rheims),English,2,0.8102609515190125,0.59898555,"they are like the troubled sea, which cannot rest.","Isaiah 57.20: But the wicked are like the raging sea, which cannot rest, and the waves thereof cast up dirt and mire."
1488,6103702,1 Corinthians 10.26 (AKJV),English,0,0.7605273127555847,0.55733705,"or what have they, which they have not received ? the earth is the lord's, and the fullness thereof;","1 Corinthians 10.26: For the earth is the Lords, and the fulnesse thereof."
1489,6103750,Ecclesiasticus 22.15 (AKJV),English,0,0.9285159707069397,0.99578923,"for sand, and salt, and a mass of iron, are easier to bear, than a man without understanding, ecclus. 22.15.","Ecclesiasticus 22.15: Sand, and salt, and a masse of yron is easier to beare then a man without vnderstanding."
1490,6103750,Ecclesiasticus 22.18 (Douay-Rheims),English,1,0.9026367664337158,0.99492365,"for sand, and salt, and a mass of iron, are easier to bear, than a man without understanding, ecclus. 22.15.","Ecclesiasticus 22.18: Sand and salt, and a mass of iron is easier to bear, than a man without sense, that is both foolish and wicked."
1491,6103784,Ecclesiasticus 44.7 (AKJV),English,0,0.7396429777145386,0.62823826,"as they were honour'd in their generations, and were the glory of their times, so care should be taken that their names may live for evermore, that posterity may understand the noble works which they have done, and the children, who are yet unborn, may call them blessed.","Ecclesiasticus 44.7: All these were honoured in their generations, and were the glory of their times."
1492,6103799,Ecclesiasticus 38.25 (AKJV),English,0,0.8334187865257263,0.98741907,"how can he get wisdom (saith the son of syrach) that holdeth the plough, and that glorieth in the goad?","Ecclesiasticus 38.25: How can he get wisdome that holdeth the plough, and that glorieth in the goad; that driueth oxen, and is occupied in their labours, and whose talke is of bullocks?"
1493,6103800,Ecclesiasticus 38.25 (AKJV),English,0,0.706936776638031,0.6560259,"that driveth oxen, and is occupied in their labours, and whose talk is of bullocks?","Ecclesiasticus 38.25: How can he get wisdome that holdeth the plough, and that glorieth in the goad; that driueth oxen, and is occupied in their labours, and whose talke is of bullocks?"
1494,6103822,Hebrews 10.21 (ODRV),English,0,0.681122362613678,0.61126745,and over the house of god the high-priest; how he came by the latter dignity is not evident;,"Hebrews 10.21: and a high Priest ouer the house of God,"
1495,6103912,Proverbs 22.14 (AKJV),English,0,0.8804309964179993,0.994936,"the mouth of a strange woman is a deep pit, he that is abhorred of the lord, falls therein.",Proverbs 22.14: The mouth of strange women is a deepe pit: he that is abhorred of the Lord shall fall therein.
1496,6103912,Proverbs 22.14 (Douay-Rheims),English,1,0.8074170351028442,0.9672202,"the mouth of a strange woman is a deep pit, he that is abhorred of the lord, falls therein.","Proverbs 22.14: The mouth of a strange woman is a deep pit: he whom the Lord is angry with, shall fall into it."
1497,6103923,1 Peter 4.14 (Geneva),English,0,0.7013505697250366,0.96357006,"on your part he is glorify'd, though on theirs he is evil spoken of.","1 Peter 4.14: If yee be railed vpon for the Name of Christ, blessed are ye: for the spirit of glory, and of God resteth vpon you: which on their part is euill spoken of: but on your part is glorified."
1498,6103923,1 Peter 4.14 (Tyndale),English,1,0.7227944731712341,0.9559179,"on your part he is glorify'd, though on theirs he is evil spoken of.",1 Peter 4.14: If ye be rayled vpon for the name of Christ happie are ye. For the sprete of glory and the sprete of god resteth apon you. On their parte he is evyll spoken of: but on youre parte he is glorified.
1499,6103923,1 Peter 4.14 (AKJV),English,2,0.7172795534133911,0.9184677,"on your part he is glorify'd, though on theirs he is evil spoken of.","1 Peter 4.14: If ye be reproched for the Name of Christ, happie are ye, for the spirit of glory, and of God resteth vpon you: on their part hee is euill spoken of, but on your part he is glorified."
1500,6104000,John 12.8 (Tyndale),English,0,0.651428759098053,0.86559504,"so that i may very properly here, apply christ's words on something a like occasion; the poor you always have with you, but me ye have not always.",John 12.8: The poore all wayes shall ye have with you but me shall ye not all wayes have.
1501,6104000,Matthew 26.11 (AKJV),English,1,0.7263184189796448,0.7680452,"so that i may very properly here, apply christ's words on something a like occasion; the poor you always have with you, but me ye have not always.","Matthew 26.11: For ye haue the poore alwayes with you, but me ye haue not alwayes."
1502,6104000,Matthew 26.11 (ODRV),English,2,0.7251788377761841,0.7375468,"so that i may very properly here, apply christ's words on something a like occasion; the poor you always have with you, but me ye have not always.",Matthew 26.11: For the poore you haue alwayes with you: but me you haue not alwayes.
1503,6104000,John 12.8 (AKJV),English,3,0.741868257522583,0.45166063,"so that i may very properly here, apply christ's words on something a like occasion; the poor you always have with you, but me ye have not always.",John 12.8: For the poore alwayes yee haue with you: but me ye haue not alwayes.
1504,6104000,John 12.8 (ODRV),English,4,0.7297947406768799,0.44478747,"so that i may very properly here, apply christ's words on something a like occasion; the poor you always have with you, but me ye have not always.",John 12.8: For the poore you haue alwaies with you; but me you shal not haue alwaies.
1505,6104000,Matthew 26.11 (Geneva),English,5,0.7046442031860352,0.44448796,"so that i may very properly here, apply christ's words on something a like occasion; the poor you always have with you, but me ye have not always.","Matthew 26.11: For yee haue the poore alwayes with you, but me shall yee not haue alwaies."
1506,6104084,Isaiah 5.25 (AKJV),English,0,0.6557143330574036,0.97389734,"yet for all this, god's anger was not turned away, but his hand was stretched out still.","Isaiah 5.25: Therefore is the anger of the Lord kindled against his people, and he hath stretched foorth his hande against them, and hath smitten them: and the hilles did tremble, and their carkeises were torne in the midst of the streets: for all this, his anger is not turned away, but his hand is stretched out still."
1507,6104084,Isaiah 5.25 (Douay-Rheims),English,1,0.6535167694091797,0.97059333,"yet for all this, god's anger was not turned away, but his hand was stretched out still.","Isaiah 5.25: Therefore is the wrath of the Lord kindled against his people, and he hath stretched out his hand upon them, and struck them: and the mountains were troubled, and their carcasses became as dung in the midst of the streets. For all this his anger is not turned away, but his hand is stretched out still."
1508,6104084,Isaiah 9.21 (Douay-Rheims),English,2,0.770207405090332,0.94187033,"yet for all this, god's anger was not turned away, but his hand was stretched out still.","Isaiah 9.21: After all these things his indignation is not turned away, but his hand is stretched out still."
1509,6104144,1 Corinthians 3.10 (ODRV),English,0,0.7238010168075562,0.98636705,"but let every man take heed how he buildeth thereupon, 1 cor. 3. 10.","1 Corinthians 3.10: According to the grace that is giuen me, as a wise Workemaster haue I laid the foundation: and another buildeth thereupon. But let euery one look how he buildeth thereon."
1510,6104144,1 Corinthians 3.10 (Geneva),English,1,0.7483401894569397,0.98581123,"but let every man take heed how he buildeth thereupon, 1 cor. 3. 10.","1 Corinthians 3.10: According to the grace of God giuen to mee, as a skilfull master builder, I haue laide the foundation, and another buildeth thereon: but let euery man take heede how he buildeth vpon it."
1511,6104144,1 Corinthians 3.10 (AKJV),English,2,0.7658253312110901,0.98512495,"but let every man take heed how he buildeth thereupon, 1 cor. 3. 10.","1 Corinthians 3.10: According to the grace of God which is giuen vnto mee, as a wise master builder I haue laid the foundation, and another buildeth thereon. But let euery man take heede how hee buildeth thereupon."
1512,6104169,Matthew 11.15 (Geneva),English,0,0.7469909191131592,0.9609762,"faith cometh by hearing, therefore he that hath ears to hear, let him hear.","Matthew 11.15: He that hath eares to heare, let him heare."
1513,6104169,Matthew 11.15 (ODRV),English,1,0.7469909191131592,0.9609762,"faith cometh by hearing, therefore he that hath ears to hear, let him hear.","Matthew 11.15: He that hath eares to heare, let him heare."
1514,6104169,Matthew 13.9 (Geneva),English,2,0.7442642450332642,0.95226824,"faith cometh by hearing, therefore he that hath ears to hear, let him hear.","Matthew 13.9: He that hath eares to heare, let him heare."
1515,6104169,Matthew 13.9 (ODRV),English,3,0.7442642450332642,0.95226824,"faith cometh by hearing, therefore he that hath ears to hear, let him hear.","Matthew 13.9: He that hath eares to heare, let him heare."
1516,6104169,Matthew 11.15 (AKJV),English,4,0.7472192049026489,0.9302012,"faith cometh by hearing, therefore he that hath ears to hear, let him hear.","Matthew 11.15: Hee that hath eares to heare, let him heare."
1517,6104169,Mark 7.16 (AKJV),English,5,0.6649515628814697,0.9241873,"faith cometh by hearing, therefore he that hath ears to hear, let him hear.","Mark 7.16: If any man haue eares to heare, let him heare."
1518,6104169,Mark 7.16 (ODRV),English,6,0.6649515628814697,0.9241873,"faith cometh by hearing, therefore he that hath ears to hear, let him hear.","Mark 7.16: If any man haue eares to heare, let him heare."
1519,6104169,Mark 4.23 (ODRV),English,7,0.6607193946838379,0.9189837,"faith cometh by hearing, therefore he that hath ears to hear, let him hear.","Mark 4.23: If any man haue eares to heare, let him heare."
1520,6104169,Mark 4.23 (AKJV),English,8,0.6607193946838379,0.9189837,"faith cometh by hearing, therefore he that hath ears to hear, let him hear.","Mark 4.23: If any man haue eares to heare, let him heare."
1521,6104169,Mark 4.23 (Geneva),English,9,0.6607193946838379,0.9189837,"faith cometh by hearing, therefore he that hath ears to hear, let him hear.","Mark 4.23: If any man haue eares to heare, let him heare."
1522,6104169,Matthew 11.15 (Tyndale),English,10,0.7577358484268188,0.916174,"faith cometh by hearing, therefore he that hath ears to hear, let him hear.",Matthew 11.15: He that hathe eares to heare let him heare.
