id,estc,stc,title,authors,publisher,pubplace,subject_headings,date
A52288,R41403,N1088,"The great work of God in this present dispensation of peace consider'd, open'd and apply'd in a sermon preach'd at Havant in Hampshire, on Thursday Decemb. 2d. 1697, being the day of publick thanksgiving / by Charles Nicholetts ...","Nicholets, Charles.",Printed by Hugh Newman and sold at his shop,London,"Bible.; O.T.; Psalms XLVI, 9; Sermons.; Peace; Religious aspects; Christianity.; Sermons, English; 17th century.",1698
A59627,R221101,S3070,"A sermon preach'd before the honourable society of the natives of the most ancient county-palatine and city of Chester at St Mary le Bow, London, December 7th 1699. Published at the request of the stewards. By Peter Shelley, M.A. Rector of Woodford in Essex.","Shelley, Peter, b. 1650 or 51.",printed by Tho Warren for Thomas Bennet at the Half Moon in St Paul s Church yard,London,"Sermons, English; 17th century.",1700
A53259,R218540,O19A,"The last sermon and sayings of that most pious and reverend divine, Mr. John Oakes, minister of the gospel in the City of London who was struck with death in his pulpit, in the afternoon after he had preached this sermon; to the admiration of all his hearers. A subject of great account, worthy to be written in letters of gold. Being a thanksgiving sermon, for God's great goodness in delivering this nation from popery, slavery, and destruction, by that eminent instrument of God's glory, King William King of England. Discoursed of from these words, Notwithstanding in this rejoice not, that the spirits are subject unto you, but rather rejoice because your names are written in heaven. Luk. 10. 20. And having preached upon the first part of the text in the forenoon, of God's great deliverance of this kingdom from popery, &c. and coming to treat more fully in the afternoon, what it is to have our names written in heaven, God took him to himself, and gave him a full enjoyment thereof. With a brief sum of his funeral sermon preached the next Sunday after, by the reverend divine Mr. Williams. To which is added two Godly ","Oakes, John, d. 1689?",Printed for J Conyers in Holbourn,London,"Oakes, John, d. 1689?; Early works to 1800.; Funeral sermons; Early works to 1800.",1689
A53508,R15541,O54,"A sermon preached at St. Michaels, Wood-Street, at the request of some Friends and now published to prevent mistakes / by Titus Oates ...","Oates, Titus, 1649-1705.",s n,Reprinted at Dublin,"Bible.; N.T.; Matthew XVIII, 11; Sermons.",1679
A57372,R6134,R1577,"A sermon preached at the Parish-Church of S. Magnus the Martyr, in the city of London, on Sunday, December 24, 1693 by Edward Roberts.","Roberts, Edward, b. 1653 or 4.",Printed for S Smith and B Walford,London,"Bible.; N.T.; John III, 2; Sermons.",1694
A52388,R30736,N122,"Delay of reformation provoking Gods further indignation represented in a sermon preached at Westminster to the honourable House of Commons assembled in Parliament at their late solemn monethly fast, April 29, 1646 / by James Nalton.","Nalton, James, 1600-1662.",Printed for Samuel Gellibrand,London,"Sermons, English; 17th century.; Sin.",1646
A56745,R35097,P906,"The mystery of the Christian faith and of the Blessed Trinity vindicated and the divinity of Christ proved in three sermons preach'd at Westminster-Abbey upon Trinity-Sunday, June the 7th, and September 21, 1696 / by the late Reverend William Payne ... ; in the press before his death, and by himself ordered to be published.","Payne, William, 1650-1696.",Printed for Richard Cumberland,London,"Jesus Christ; Divinity.; Mystery.; Trinity.; Sermons, English; 17th century.",1697
A59748,R9656,S3220,"A sermon preached at the funeral of Mr. William Ladson, Junior, at Tichmarsh in the county of Northampton by William Sheppard ...","Sheppard, William, d. 1675?",Printed for Tho Parkhurst,London,"Ladson, William.; Bible.; O.T.; Isaiah LV, 6; Sermons.; Funeral sermons.; Sermons, English; 17th century.",1694
A53236,R17578,O18,Blessed Paul's tryal and triumph in a sermon upon the death of Mrs. Elizabeth King / by John Oakes ...,"Oakes, John, d. 1689?",Printed by J Richardson for Tho Cockeril,London,"King, Elizabeth, 1675 or 6-1689?; Funeral sermons.; Death; Sermons.; Sermons, English; 17th century.",1689
A51487,R213887,M2931BA,"Aug. 7: 1670. A most useful sermon preached in London, By a most worthy and faithfhl [sic] minsiter and servant of Jesus Christs, most learnedly pressed from Amos 8. 11. ... From which text of scripture, he learnedly shews the dreadful and deplorable condition of that kingdom which a famine of the word of the Lord seizes upon; and further shews, that they are the greatest felons who would rob us of the word of God, and that there is more justice in hell then is here upon earth, for in hell they do not punnish the innocent",Anonymous,s n,London,"Bible.; O.T.; Amos VIII, 11; Sermons; Early works to 1800.; Sermons, English; 17th century.; Preaching; England; Early works to 1800.",1671
A50682,R43445,M1820,"Religio militis a sermon preached to the artillery-company, October 24, 1672, at St. Michaels in Cornhil / by John Meriton, D.D.","Meriton, John, 1636-1704.",Printed for Ralph Smith,London,"Bible.; N.T.; John I, 7; Sermons.; Sermons, English; 17th century.",1672
A58892,R37197,S218,"A letter to a peer of the Church of England clearing a point touched in a sermon preached at Chester, before His Most Sacred Majesty, on the 28th of August, in answer to a post-script joyned unto the answer to Nubes testium.","Sabran, Lewis, 1652-1732.",Printed by Henry Hills,London,"Gee, Edward, 1657-1730.; Answer to the compiler of the Nubes testium.; Catholic Church; Apologetic works.; Authority; Religious aspects.",1687
A56749,R22909,P911,"A sermon upon the death of the Queen, preached in the parish-church of St. Mary White-Chappel by William Payne ...","Payne, William, 1650-1696.",Printed by J R for B Aylmer S Smith and B Walford,London,"Mary; II,; Queen of England, 1662-1694; Sermons.; Funeral sermons.; Sermons, English; 17th century.",1695
A55810,R18549,P3402,"A sermon preached at St. Maries Spittle, on Wednesday in Easter weeke Aprill 13th, 1642 before the Right Honovrable the Lord Maior, the aldermen and sherifs of this famous city of London / by William Price...","Price, William, 1597-1646.",Printed for Nicholas Browne,London,"Bible.; O.T.; Isaiah I, 21-22; Sermons.; Sermons, English.",1642
A53504,R213916,O535,"Christ set forth in several sermons upon the 7th chapter to the Hebrews. By Mr. Robert Ottee, late pastor to a congregation in Beckles in Suffolk","Ottee, Robert, d. 1690.",printed for Edward Giles bookseller in Norwich near the Market place,London,"Jesus Christ; Royal office; Early works to 1800.; Bible.; N.T.; Hebrews VII; Sermons; Early works to 1800.; Sermons, English; 17th century.",1690
A50548,R17024,M1627,"A sermon preached at White-Hall in Lent, March the 16, 1682/3 by Richard Meggott ...","Meggott, Richard, d. 1692.",Printed for Walter Kettilby,London,"Bible.; O.T.; Ecclesiastes III, 21; Sermons.",1683
A54463,R7086,P1654,A sermon preached in the Cathedral of St. Peters in York on the fifth day of Novemb. 1689 by William Perse ...,"Perse, William, 1640 or 41-1707.",Printed by John Bulkley for Francis Hildyard,York England,"Bible.; O.T.; Psalms CXXIX, 1-2; Sermons.; Sermons, English; 17th century.",1689
A51401,R16333,M2812,"A sermon preached at the funeral of the Right Honourable Roger Earl of Orrery, who dyed the 16th of October, at Castle-Martyr, and was buried at Youghall in Ireland the 18th of the same month, in the year 1679 by Thomas Morris, M.A. ...","Morris, Thomas, M.A.",Printed by J M for John Wickins,London,"Orrery, Roger Boyle,; Earl of, 1621-1679.; Funeral sermons.; Sermons, English; 17th century.",1681
A58050,N24486,R2548,"Of religious melancholy a sermon preach'd before the Queen at White-Hall March 6, 1691/2 / by the Right Reverend Father in God, John Bishop of Norwich.","Moore, John, 1646-1714.",Printed and sold by H Hills,London,"Bible.; O.T.; Psalms XLIII, 6; Sermons.; Melancholy; Sermons.; Melancholy; Early works to 1800.",1694
A52799,R28719,N440,"A funeral sermon preached at the merchants lecture at Pinner's-Hall, Broadstreet upon the death of the reverend Mr. Thomas Gouge who deceased Jan. 8 1699/1700 by John Nesbitt.","Nesbitt, John, 1661-1727.",Printed for John Marshall,London,"Gouge, Thomas, 1665?-1700.; Funeral sermons.; Sermons, English; 17th century.",1700
A55538,R3301,P3046,"The religious rebel a sermon preach'd at South-Marston near Hyworth in Wiltshire, on the ninth of September, being the day of publick thanksgiving for the deliverance of His Majesty's sacred person, his royal brother, and the government from the late hellish fanatick conspiracy / by Charles Powell.","Powell, Charles, b. 1644 or 5-1685 or 6.",Printed for Walter Kettilby,London,"Bible.; O.T.; Psalms X, 10; Sermons.; Sermons, English; 17th century.",1683
A57807,R36795,R2164,"A sermon preach'd before the King and Queen at White-Hall, on the 28th of December, 1690 by George Royse ... ; printed by the King's special command.","Royse, George, 1654 or 5-1708.",Printed for Samuel Crouch,London,"Bible.; N.T.; Epistles of John, 1st, V, 3; Sermons.; Sermons, English; 17th century.",1691
A57612,R28812,R1898,Rome's downfal wherein is shewed that the beginnings thereof call for praise and thanksgiving.,Anonymous,Printed for Tho Parkhurst,London,Bible.; N.T.; Revelation; Sermons.; Judgment Day.; Antichrist.,1689
A50159,R14638,M115,A sermon before the provincial synod at Antrim preached June 1. 1698 / by Mr. John Mac-Bride ...,"MacBride, John, 1651?-1718.",s n,Belfast,"Church polity; Early works to 1800.; Sermons, English; 17th century.; Church and state; Ireland.",1698
A53951,R683,P1077,"David and the Amalekite upon the death of Saul a sermon preached on Jan. 30, 1682, being the anniversary of the martyrdom of King Charles I of blessed memory / by Edward Pelling ...","Pelling, Edward, d. 1718.",Printed by J Redmayne Jun for William Abington,London,"Church of England; Sermons.; Sermons, English; 17th century.",1683
A59271,R23610,S2635,"A sermon preached before the people called Quakers in the park of Southwark on the 27th day of the 9th month, called by some Nov. 1687 : wherein is contained a word concerning the penal laws and tests / by a reverend and dearly beloved sister who came from Scotland to rejoyce with us for our liberty of conscience and leave her testimony at London.",Reverend and dearly loved sister.,Printed for N H,London,Society of Friends; Sermons.,1688
A50112,R19934,M108,"A sermon preach'd before the King and Queen in Their Majesties Chappel at St. James's on Sunday, October 24, 1686 by the Reverend Father Dom. W.M. Monk of the Holy Order of St. Benedict ...","Wall, William Cuthbert, 1625?-1704.",Printed by Nat Thompson,London,"Bible.; N.T.; Matthew XXII, 21; Sermons.",1687
A53967,R23222,P1093,"A sermon preached at St. Mary Le Bow, Novemb. 27, 1682 being the day of the Wiltshire-feast / by Edward Pelling ...","Pelling, Edward, d. 1718.",Printed for John Crump and William Abington,London,"Bible.; O.T.; Proverbs XXIV, 21; Sermons.; Sermons, English; 17th century.",1683
A50489,R19143,M1555,"The good of early obedience, or, The advantage of bearing the yoke of Christ betimes discovered in part, in two anniversary sermons, one whereof was preached on May-day, 1681, and the other on the same day in the year 1682, and afterwards inlarged, and now published for common benefit / by Matthew Mead.","Mead, Matthew, 1630?-1699.",Printed for Nath Ponder,London,"Christian life.; Sermons, English; 17th century.",1683
A53979,R18267,P1100,"A sermon preached before the King & Queen at Whitehall, Decemb. 8th, 1689 by Edward Pelling ...","Pelling, Edward, d. 1718.",Printed for Walter Kettilby,London,"Bible.; N.T.; Luke I, 71; Sermons.; Sermons, English; 17th century.",1690
A56696,R7087,P841,"A sermon preached before the king, on the second Sunday in Advent, Decemb. viii, 1678 by Symon Patrick ...","Patrick, Simon, 1626-1707.",Printed by J Macock for R Royston,London,"Bible.; N.T.; Romans XV, 4; Sermons.; Sermons, English; 17th century.; Sermons, English.",1678
A56796,R17740,P966,"A word in season being a sermon preach'd in the parish-church of St. James Clarkenwell, on Wednesday the 11th of December, 1695, being the fast-day / by D. Pead ...","Pead, Deuel, d. 1727.",Printed for Roger Clavel,London,Fast-day sermons.,1695
A57067,R16922,R1136,"Some stop to the gangrene of Arminianism lately promoted by M. John Goodwin in his book entituled, Redemption redeemed, or, The doctrine of election & reprobation : in six sermons, opened and cleared from the old Pelagian and late Arminian errors / by Richard Resburie ...","Resbury, Richard, 1607-1674.",Printed for John Wright,London,"Goodwin, John, 1594?-1665.; Redemption redeemed.; Sermons, English.; Arminianism.",1651
A53908,R38163,P1016,"A sermon preached Feb. 2, 1689/90 with an addition of what was further designed on that subject / by Richard Pearson ...","Pearson, Richard, d. 1734.",Printed by J Redmayne,London,"Bible.; N.T.; Romans II, 21; Sermons.; Sermons, English; 17th century.",1690
A59890,R9689,S3361,"A sermon preached at the Temple-Church, December 30. 1694 upon the sad occasion of the death of our gracious Queen, and published at the earnest request of several masters of the bench of both societies / by William Sherlock ...","Sherlock, William, 1641?-1707.",Re printed by the heirs and successors of Andrew Anderson,Edinburgh,"Mary; II,; Queen of England, 1662-1694.; Church of England; Sermons.; Bible.; O.T.; Psalms XXXIX, 9; Sermons.; Funeral sermons.; Sermons, English; 17th century.",1695
A53975,R217460,P109B,"God's call to unconverted sinners to turn to the Lord Plainly shewing every poore sinner the miserableness of his estate, and how great an enermy he is to himself; that though the Lord be daily calling him, to turn and live, and professeth he deights not in the death of a sinner; yet for all this he will go and die. Allso [sic] the happy condition of the people of God, in that they have such a Father that had rather see their conversion, then condemnation. And lastly, to the terror of wicked and ungodly men is set forth: that if they will not turn to God that they may live with him in Heaven, they shall dye, and b: [sic] tormented with the Devil and his angels in hell fire. By T.P.",T. P.,printed for Charles Tyus at the three Bibles on London Bridge,London,"Conversion; Early works to 1800.; Sermons, English; 17th century.",1662
A51278,R216378,M2627,"A sermon preach'd at the Hague, at the funeral of the late Prince of Orange (father to his present Majesty King William III.) who died in the year 1650. wherein the life and actions of his present Majesty are prophetically foretold. By the learned Mr. Morus. Translated out of French by Daniel la Fite, M.A. rector of Woolavington in Sussex.","Lafite, Daniel.; More, Alexander, 1616-1670.",printed by J D for Roger Clavel at the Peacock in Fleetstreet,London,"William; II,; Prince of Orange, 1626-1650; Early works to 1800.; Funeral sermons; 17th century.",1694
A51205,W479532,M2523,A practical discourse concerning the choice benefit of communion with God in his house witnessed unto by the experience of saints as the best improvement of time : being the summe of several sermons on Psal. 84. 10 preach'd in Boston on lecture-dayes / by Joshua Moody.,"Moodey, Joshua, 1633?-1697.",Printed by Richard Pierce for Joseph Brunning,Boston in New England,"Bible.; O.T.; Psalms LXXXIV, 10; Sermons.; Sermons, American; 17th century.",1685
A54719,R36675,P2035A_VARIANT,"The holy choice, or, Faith's triumph over all worldly pomp & glory a sermon preached in St. Maries in Scilly, Oct. 14, 1677 / by Nich. Phillips, twice chaplain to His Majesties garrison there ; and tendred at the council-table, Jan. 23, 1679.","Phillips, Nicholas.",Printed for Benjamin Harris,London,"Bible.; N.T.; Hebrews XI, 15; Sermons.; Sermons, English; 17th century.",1679
A55099,R602,P251,"The plotters doom wherein the wicked plots, plotters, and their confederates are detected and sentenced by the Holy Scriptures : in a late sermon upon the hellish plots which have been discovered in these nations, and may be an answer to Mr. H's late sermon upon Curse ye Meroz / by a sincere Protestant and true son of the church.","Palmer, Samuel, d. 1724.",Printed for Benj Alsop,London,"Hickeringill, Edmund, 1631-1708.; Curse ye Meroz.; Sermons, English; 17th century.; Great Britain; History; Charles II, 1660-1685; Sermons.",1680
A52249,R29244,N1044,"An exposition with notes, unfolded and applyed on John 17th delivered in sermons preached weekly on the Lords-day, to the congregation in Tavnton Magdalene / by George Newton.","Newton, George, 1602-1681.",Printed by R W for Edward Brewster,London,"Bible.; N.T.; John XVII; Sermons.; Sermons, English; 17th century.",1660
A50552,R9794,M1630,"A sermon preached before the Queen, at White-Hall, July 5. 1691 by Richard Meggott ...","Meggott, Richard, d. 1692.",Printed for Tho Bennet,London,"Sermons, English; 17th century.",1691
A51821,R4397,M503,"A sermon preached at the Hampshire-feast on Shrove-Tuesday, Feb. 16, 1685/6 by Tho. Mannyngham ...","Manningham, Thomas, 1651?-1722.",Printed by F Collins for W Crooke,London,"Bible.; N.T.; Philippians IV, 8; Sermons.; Sermons, English; 17th century.",1686
A57682,R218405,R1993,"Infant-Baptism; or, Infant-sprinkling (as the Anabaptists ironically term it,) asserted and maintained by the scriptures, and authorities of the primitive fathers. Together with a reply to a pretended answer. To which has been added, a sermon preached on occasion of the author's baptizing an adult person. With some enlargements. By J. R. rector of Lezant in Cornwal.","J. R. (James Rossington), b. 1642 or 3.",printed and are to be sold by J Taylor at the Ship in St Paul s Church yard Philip Bishop at Exon and Benjamin Smithurst at Lanceston in Cornwal,London,Infant baptism; Early works to 1800.; Infant salvation; Early works to 1800.,1700
A56599,R33026,P744,"Angliæ speculum a glass that flatters not : presented to a country congregation at the late solemn fast, April 24, 1678, in a parallel between the kingdom of Israel and England, wherein the whole nation is desired to behold and consider our sin and our danger / by a dutiful son of this church.","Patrick, Simon, 1626-1707.",Printed for Richard Royston,London,"Church of England; Sermons.; Sermons, English; 17th century.",1678
A53500,R17697,O531,"The living, dead pastor yet speaking in two sermons, preached on Bartholomews Day, Aug. 24, 1662, in Bewdly Chappel / by Henry Osland then minister there, and now published by some friends of truth.","Osland, Henry.",s n,London,"Sermons, English; 17th century.",1663
A56925,R222004,Q32,"A Quakers sermon: preached at the Bull-and-Mouth Metting-House in St. Martins-Le-Grand, London. On Sunday the 16th. of Nov. 1674. Taken from his mouth in short-hand by an indifferent person.",Anonymous,s n,London,Quakers; Controversial literature; Early works to 1800.,1674
A51626,R10883,M311,Christs glorious appearance to judgement in two choice sermons ... / Mr. Samuel Malbon.,"Malbon, Samuel.",Printed by John Hancock Sen and Jun,London,"Sermons, English; 17th century.; Second Advent; Sermons.; Judgment Day; Sermons.",1673
A50540,R9894,M1618,"The new-cured criple's caveat, or, England's duty for the miraculous mercy of the King's and kingdomes restauration in a sermon preached before the honourable society of Grays Inn, upon the 29. of May, our anniversary thanksgiving / by Rich. Meggott ...","Meggott, Richard, d. 1692.",Printed by T M for Peter Dring,London,"Sermons, English; 17th century.",1662
A59072,R19835,S2417,"God, the king, and the church (to wit) government both civil and sacred together instituted ... and throughout all, the Church of England ... vindicated : being the subject of eight sermons, preached ... / and now published by George Seignior ...","Seignior, George, d. 1678.",Printed for Christopher Wilkinson,London,"Church and state; England.; Sermons, English; 17th century.",1670
A54347,R32208,P151,"The mystery of the Gospel unvail'd wherein is plainly shewed and proved, that the man Christ Jesus has honoured all the perfections of God more than Adam and all his posterity could have done, had they continuted in their primitive state of innocency / first preached, and now published by Samuel Pack.","Pack, Samuel.",Printed for the author,London,Jesus Christ; Divinity.; Jesus Christ; Sinlessness.,1691
A52861,R7881,N522,"The nature & causes of hardness of heart, together with the remedies against it discovered in a sermon, preached first before the Honourable Society of Lincolns-Inn, and afterwards before the University in Great St. Maries Church in Cambridge / by Robert Neville ...","Neville, Robert, 1640 or 1-1694.",Printed for Benj Billingsley,London,"Church of England; Sermons.; Bible.; N.T.; Hebrews III, 15; Sermons.; Hardness of heart; Sermons.; Sermons, English; 17th century.",1683
A55142,R17033,P2568,"Loyalty and conformity asserted, in two parts the first preached the seventh of August, 1681 ... : the second preached the sixteenth of October, 1681 ... / by Jos. Pleydell ...","Pleydell, Josiah, d. 1707.",Printed for Joanna Brome,London,"Church of England; Sermons.; Sermons, English; 17th century.",1682
A50227,R3616,M1244,"Renewal of covenant the great duty incumbent on decaying or distressed churches a sermon concerning renewing of covenant with God in Christ : preached at Dorchester in New-England the 21 day of the 1 moneth 1677, being a day of humiliation there on that occasion / by Increase Mather ...","Mather, Increase, 1639-1723.",Printed by J F for Henry Phillips and are to be sold at his shop,Boston,"Bible.; O.T.; Nehemiah IX, 38; Sermons.",1677
A51878,R124,M562,"A perswasive to the consciencious frequenting the daily publick prayers of the Church of England in a sermon upon I Thessal. verse 17, and 18.","Mapletoft, John, 1631-1721.",Printed by A G for Walter Kettilby,London,Christian life; Sermons.; Meditations; Sermons.,1687
A54371,R221439,P1546,"Christianity restored to its primitive purity, or the mercenary church reform'd being an abstract of a sermon, preached at Oak-wood Chappel in Surry, and at the Abbey Church in Bath June the 27th. 1699. Shewing that all true pastors must preach freely. By Jos. Perkins.","Perkins, Joseph, b. 1658.",printed for the author,London,"Sermons, English; 17th century.",1699
A52857,R220263,N519,"An English inquisition for a heretick Or, The punishment due to hereticks. Together with the nature and causes of heresie. Declared in a sermon preached at a visitation at Ware, upon the 19th. of April 1672. By Robert Neville, B.D. late Fellow of Kings-Colledge in Cambridge, and now Rector of Ansty in the county of Hertford.","Neville, Robert, 1640 or 1-1694.",printed by S and B G for Benj Tooke and are to be sold at the Ship in St Pauls Church yard,London,"Sermons, English; 17th century.; Heresy; Sermons; Early works to 1800.",1673
A52013,R28807,M715,"A sermon in commemoration of the truely vertuous and religious gentlewoman, Mris. Elizabeth Dering wife of Mr. Charles Dering ... she departed this life at Pluckley in Kent the 26 day of July, 1640 / by Robert Marriot.","Marriott, Robert, 1608?-1689.",Printed by E P for N Bourne,London,"Dering, Elizabeth, d. 1640.; Funeral sermons.; Sermons, English; 17th century.",1641
A50244,R27641,M1266,A sermon wherein is shewed that it is the duty and should be the care of believers on Christ to live in the constant exercise of grace by Mr. Nathanael Mather ...,"Mather, Nathanael, 1631-1697.; Mather, Increase, 1639-1723. Doctrine of Divine Providence opened and applyed.",Printed at Boston in New England by R P for Joseph Browning,Boston,"Bible.; N.T.; Galatians V, 25; Sermons.; Grace (Theology); Sermons.; Grace (Theology); Early works to 1800.",1684
A51817,R3514,M499,"A sermon concerning publick worship preached before the Queen on Wednesday the 23d of March, 1691/2 / by Thomas Manningham ...","Manningham, Thomas, 1651?-1722.",Printed for W Crook and S Smith,London,Bible.; O.T.; Isaiah LVI; Sermons.; Public worship; Sermons.; Public worship; Early works to 1800.,1692
A50182,R19402,M1179,A serious exhortation to the present and succeeding generation in New-England earnestly calling upon all to endeavours that the Lords gracious presence may be continued with posterity : being the substance of the last sermons preached / by Eleazar Mather ...,"Mather, Eleazar, 1637-1669.; Mather, Increase, 1639-1723.",Printed by S G and M J,Cambridge Mass,No Keywords,1671
A51602,R218631,M3079,"A pious sermon preached by that late painfull and profitable minister of Gods word Humph. Munning, Rectour of Bretenham in the Countie of Suffolk.","Munning, Humphrey, d. 1624.",printed by Roger Daniel printer to the Universitie,Cambridge,"Sermons, English; Early works to 1800.",1641
A53304,R15932,O251,"The father of the faithfull tempted as was more concisely shewed August 31, 1674, at a solemne funeral in the church at Wotton under Edge in the countie of Gloucester / by Giles Oldisworth ...","Oldisworth, Giles, 1619-1678.",Printed by Henry Hall,Oxford,"Bible.; N.T.; Hebrews XI, 17; Sermons.; Funeral sermons.; Sermons, English; 17th century.",1676
A59048,R38896,S2390,"Some flashes of lightnings of the sonne of man being the substance of eleaven sermons upon severall texts, preached in London / by William Sedgwick ...","Sedgwick, William, 1609 or 10-1669?",Printed by H for Giles Calvert,London,"Sermons, English; 17th century.",1648
A56706,R22927,P854,"A sermon preach'd before the Right Honourable the Lord Mayor and Court of Aldermen at St. Bridget's Church, on Easter-Monday, 1696 by ... Symon, Lord Bishop of Ely.","Patrick, Simon, 1626-1707.",Printed for Ric Chiswell,London,"Bible.; N.T.; Timothy, 2nd, II, 8; Sermons.; Easter; Sermons.; Sermons, English; 17th century.",1696
A59764,R21422,S3240,"The excellence of the order of the Church of England, under Episcopal government set forth in a sermon at the visitation at Blandford, Anno 1640 / by William Sherley ...","Sherley, William.",Printed for Tho Robinson,London,"Church of England; Government; Sermons.; Bible.; N.T.; Corinthians, 1st, XII, 3-4; Sermons.; Visitation sermons.; Sermons, English; 17th century.",1662
A52027,R4550,M738,"The vanity and danger of modern theories a sermon preach'd at St. Mary Church in Cambridge, on Sunday the 13th day of August, 1699 / by Richard Marsh ...","Marsh, Richard, 1670 or 71-1732.",Printed for Edmund Jeffery,Cambridge,"Theology; Sermons; Early works to 1800.; Sermons, English; 17th century.",1699
A52290,R19888,N1090,"The advantage of a learned education being a sermon preached at the cathedral Church of St. Paul on St. Paul's day 1697/8, before the gentlemen educated at that school, upon the reviving their antient anniversary meeting / by W. Nicholls, D.D.","Nicholls, William, 1664-1712.",Printed by W Redmayne for Fran Saunders and Benj Tooke,London,"Bible.; N.T.; Acts XXII, 3; Sermons.; Sermons, English; 17th century.; Education; Sermons.",1697
A51016,R16980,M226,Gods interest in the King set forth in a sermon preached in the cathedral of Edinburgh October the 14th at the anniversary commemoration of His Majesties birth / by one of the ministers of the city.,"Mackqueen, John, d. 1734.",Printed by Nath Thompson and sold by Alexander Ogston at Edingurgh,London,"Bible.; O.T.; Psalms II, 62; Sermons.; Divine right of kings; Sermons.; Sermons; Scotland; 17th century; 2 rbgenr.",1687
A58375,R8547,R721,"Reflections upon Mr. Stephens's sermon, preach'd before the Honourable House of Commons, at St. Margaret's Church in Westminster, January the 30th, 1699/700 by a gentleman who took the said sermon in short-hand.",Gentleman who took the said sermon in short-hand.,Printed for the use of the Calves head Club in order to their conversion,London,"Stephens, William, d. 1718.; Sermon preached before the Honourable House of Commons, January 30, 1699/700.",1700
A57546,R5063,R1824,"The rich fool set forth in an exposition on that parable : Luke 12, 16-22 ... / by Nehemiah Rogers ...","Rogers, Nehemiah, 1593-1660.",Printed for George Sawbridge,London,"Bible.; N.T.; Luke XII, 16-22; Sermons.",1662
A56743,R32171,P904,"Learning and knowledge recommended to the scholars of Brentwood School in Essex in a sermon preached at their first feast, June 29, 1682 / by William Payne ...","Payne, William, 1650-1696.",Printed for Walter Kettilby,London,"Learning and scholarship; England; Sermons.; Sermons, English; 17th century.",1682
A50213,W19542,M1224,"Kometographia, or, A discourse concerning comets wherein the nature of blazing stars is enquired into : with an historical account of all comets which have appeared from the beginning of the world unto this present year, MDCLXXXIII : expressing ... where they were seen, their motion, forms, duration, and the remarkable events which followed ... : as also two sermons occasioned by the late blazing stars / by Increase Mather.","Mather, Increase, 1639-1723. Latter sign discoursed in a sermon preached at the lecture of Boston in New-England, August 31, 1682.; Mather, Increase, 1639-1723. Heaven's alarm to the world.; Mather, Increase, 1639-1723.",Printed by S G for S S and sold by J Browning,Boston in New England,"Comets; Early works to 1800.; Sermons, English; 17th century.",1683
A53095,R8564,N914,"Ultimum vale, or, The last farewell of a minister of the Gospel to a beloved people by Matthevv Nevvcomen ...","Newcomen, Matthew, 1610?-1669.",s n,London,"Bible.; N.T.; Acts XX, 32; Sermons.",1663
A52615,R217852,N1509,"The system of grace, and free-will as 'tis held in the Catholick Church, and the Church of England; proposed, and vindicated. In a visitation sermon. By Stephen Nye.","Nye, Stephen, 1648?-1719.",printed for J Robinson at the Golden Lion in St Paul s Church yard and A Bell at the Cross Keys and Bible in Cornhil,London,"Free will and determinism; Early works to 1800.; Grace (Theology); Early works to 1800.; Sermons, English; 18th century.",1700
A55394,R33939,P2851,"A reverse to Mr. Oliver's sermon of spiritual worship a sermon on the same subject preached before the Lord Mayor, at St. Paul's Church, August 26th. 1660 / by Matthew Poole now reprinted and may serve as an answer to the aforesaid sermon.","Poole, Matthew, 1624-1679.",Printed for A Baldwin,London,"Oliver, Edward, d. 1732.; Of spiritual worship.; Church of England; Sermons.; Sermons, English; 17th century.",1698
A54465,R25780,P1656,"A sermon preached on the 16th day of April 1696 in the parish church of St. Michael in New-Malton, being the thanksgiving day appointed for the discovery and disappointment of the horrible and barbarous conspiracy &c. / by William Perse.","Perse, William, 1640 or 41-1707.",Printed for E Whitlock,London,"Bible.; O.T.; Ecclesiastes X, 20; Sermons.; Sermons, English; 17th century.; Great Britain; History; William and Mary, 1689-1702; Sermons.",1696
A53253,R9257,O194,"A sermon preached at the assizes held at Reading, in the county of Berks, July 12th, 1681 by John Okes ...","Okes, John, b. 1649 or 50.",Printed for Joanna Brome,London,"Church of England; Sermons.; Bible.; N.T.; Mark XII, 17; Sermons.; Duty; Sermons.; Sermons, English; 17th century.",1681
A55916,R220530,P3526,"A sermon preached at the funeral of Mrs Mary Dawes at Great Bardfield in Essex, January 15. 1690. By Thomas Pritchard, M.A. and late rector of West-Tilbury in Essex. Imprimatur. C. Alston. Nov. 16. 1692.","Pritchard, Thomas, d. 1692.",printed for Walter Kettilby at the Bishops Head in St Paul s Church Yard,London,"Sermons, English; 17th century.; Funeral sermons; Early works to 1800.",1693
A54418,R18375,P1606,"A sermon preached before the Honourable House of Commons, at St. Margarets Westminster, Nov. 7 being the fast-day appointed for the plague of pestilence / by Richard Perrinchief.","Perrinchief, Richard, 1623?-1673.",Printed by E T for Richard Royston,London,"Sermons, English; 17th century.; Plague; England; London; Sermons.",1666
A56751,R22908,P912,"The unlawfulness of stretching forth the hand to resist or murder princes with the principal cases about resistance, considered, in two sermons : the first preacht upon the last thirtieth of January, the other, upon the day of thanksgiving, for the deliverance of the King and kingdom from the late treasonable conspiracy / by William Payne ...","Payne, William, 1650-1696.",Printed by A Grover for Walter Kittilby,London,"Government, Resistance to; Sermons.; Kings and rulers; Sermons.; Sermons, English; 17th century.",1683
